A1470 A1575 A1587 A1592 A1623 A1663 A1691 A1731 A1738 A1745 A1773 A1775 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1692 B1724 B1747 B1757 B1774 B1783 B1797 C2106 C2151 D2086 D2220 D2341 D2354 D2384 D2443 D2474 D2488 D2503 D2519 D2568 D2570 D2583 D3147 D3155 H0006 H0009 H0014 H0035 H0041 H0054 H0056 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0115 H0117 H0123 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0159 H0165 H0177 H0178 H0185 H0190 H0217 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3091 R3126 R3171
cg14614539 0.763057755020708 0.897148430212974 0.877901376076867 0.869346544603972 0.898835845615923 0.833211218318639 0.934239310818853 0.879082997539229 0.915578500074226 0.871795363833677 0.890729656050161 0.851416761829165 0.932052510403146 0.854313224709873 0.903907951330066 0.877644095020257 0.90588302629403 0.91646916505807 0.842797804881043 0.889185521352702 0.91560694271194 0.884111663043174 0.932829780116006 0.820433014903372 0.850880709190722 0.918168165282766 0.922160556685667 0.890828241514573 0.894338671724429 0.917140780281799 0.925418922737478 0.900987597273158 0.911266889980029 0.856296538807992 0.908755703509274 0.909896519124898 0.915678014122084 0.935811880484293 0.913909081414075 0.869751682851679 0.838190432084044 0.914406456142106 0.888242074371124 0.922586790378243 0.834378231706018 0.90228931908684 0.909994588361909 0.863988826127723 0.892549567016807 0.923669196565729 0.900364006452468 0.800169255953447 0.909599792065723 0.930362164744264 0.895646878430556 0.929781999628442 0.843735018672712 0.827196272128196 0.919777191171551 0.921143744862532 0.856106619176844 0.886988534891124 0.84963805464984 0.905247641356653 0.932346099268475 0.915152616841474 0.777170007581477 0.864937563755016 0.925902245888084 0.80742373463527 0.785573063140119 0.879574707748866 0.901128782497414 0.870749733467335 0.898120351102245 0.905069991511653 0.897887289499917 0.886175612326217 0.847246598007201 0.903428322286022 0.831930299325421 0.889040627373751 0.901928542766925 0.928679398972541 0.818460449507834 0.881899649766348 0.906308161681286 0.827885942865527 0.874350816986681 0.894950174165385 0.842299652021555 0.890719243700721 0.92101507721037 0.779761917564349 0.85715286394601
cg14744743 0.873377897595364 0.863743260313803 0.906764027299935 0.86872978272212 0.869392860976856 0.826219001978757 0.860269939743325 0.850858913048934 0.869829100347799 0.88945977344042 0.816615504548017 0.878466908402327 0.883792383064918 0.853120321582199 0.895801748543324 0.873408695476206 0.88436039523085 0.868737722686392 0.867369225895485 0.888871540140439 0.911734738196945 0.888227018161566 0.86138307349813 0.876359665349781 0.828189652893397 0.839610797040378 0.82758369617531 0.863685845508918 0.857212833943642 0.893104005114056 0.848161471958647 0.807863272442009 0.881818013624492 0.894927216721923 0.880482722738672 0.847981364212379 0.900516488498756 0.89596765018501 0.874256421497037 0.873344587315004 0.897045669409556 0.876325006438741 0.844770623193381 0.85152057434664 0.872238447955302 0.903096371771117 0.879244514974357 0.893949804506699 0.864555729536441 0.840913640457136 0.864210634505744 0.870535347772212 0.842759322353072 0.862306716839647 0.870186992813526 0.886569432744531 0.857863352573988 0.882622300340943 0.863000831109951 0.896023862100627 0.864925800807639 0.789221977885534 0.841845861531345 0.868362602290501 0.848188540662318 0.892369225633234 0.893600069500366 0.861431513485595 0.802738194539751 0.863673741785308 0.820542012084883 0.880882137423749 0.87305974252651 0.882197121700394 0.874506064075958 0.867693787271899 0.817692588005668 0.846510368407639 0.899274207510248 0.860927638123172 0.87256226156221 0.847459854649924 0.840493098046128 0.840139899185643 0.849759642587994 0.846294631851869 0.884318433417931 0.874629539142104 0.885641736073875 0.879686276750249 0.904568215767733 0.863145536344693 0.885130935890468 0.859331524412501 0.851892790317677
cg14765933 0.86508623368956 0.843576337760044 0.857680773301545 0.864240024071505 0.878928406938667 0.837119809823508 0.846531850357557 0.876039773906693 0.880403664707323 0.82553123336567 0.801930026361139 0.809580408092627 0.860397869719278 0.892042899946664 0.886665172935643 0.826791911699389 0.850248292798333 0.788033059008972 0.822460065489546 0.889617299688083 0.810573994926749 0.845219414234377 0.834306070944367 0.831587703162632 0.841025159791147 0.847911548153271 0.872071031075276 0.868897003841745 0.838462841643573 0.870948523757026 0.863415607106331 0.84299836795229 0.828480609563037 0.865116371911097 0.856223390205256 0.871216195855418 0.846456849019711 0.836597868757228 0.88242596899926 0.847375275016996 0.893341855228893 0.851646204029724 0.842910718776161 0.882598208712118 0.860880695735996 0.843870086755346 0.878136575762019 0.809250785740862 0.87084763615374 0.848302752815818 0.857435841829897 0.770947247625713 0.804897635010808 0.845083486895972 0.84637196524298 0.817971184877977 0.874844226142301 0.8060913679694 0.844429253129133 0.889811130868428 0.867242267048068 0.811136028599604 0.839172544447372 0.828860436890959 0.882640848753932 0.813848702331998 0.847195022568664 0.817999635347367 0.828147141041279 0.834525707899018 0.868876572181108 0.882135438505856 0.878415401454278 0.84724688505995 0.823152569952747 0.781741699201515 0.87457355148177 0.879133625009417 0.894287065548265 0.817022951710652 0.868560117415862 0.83246367324892 0.836451759973458 0.845115318637633 0.817595074198804 0.844072728518719 0.832769603253395 0.859253016314977 0.867937561613767 0.828059943827248 0.878748302334032 0.861661090218118 0.841296623035247 0.843520201809431 0.79483694349314
cg14994247 0.569628818143708 0.499505051068225 0.555390401393491 0.522190837672704 0.488590775523674 0.554367602597915 0.560104909267137 0.541643297060247 0.523014463550032 0.533313144330132 0.539348509848138 0.518046506615 0.536048988164829 0.55330893927051 0.577773479035579 0.557645486608659 0.563271497413571 0.544577895034341 0.516526953294933 0.630429031545563 0.518486890312414 0.566310784587232 0.528665631140882 0.567465506490381 0.573009666434285 0.600414172215887 0.554872788899377 0.528809365013184 0.536478334734482 0.54664427949188 0.548076823595097 0.521012470952334 0.562186695528817 0.514557012876971 0.521844425628829 0.503413847115561 0.506386729141767 0.557249343773348 0.604551783060994 0.588184170644445 0.549045807063212 0.525040446688527 0.530840614071478 0.579216669226703 0.558817562048116 0.556249501653862 0.521431253782446 0.586684377733863 0.570197474468265 0.512812556388992 0.550390909412352 0.512199323798977 0.544731327028937 0.5536838400807 0.541413512778211 0.522138922993517 0.617303483572912 0.539118110188501 0.528989306315429 0.614521645336256 0.5465175436603 0.533577819200144 0.571084803214914 0.514357916834409 0.569375922096981 0.534815496617682 0.563417061702793 0.561902128220926 0.517437054119786 0.578545766947739 0.533595350678717 0.535431636550362 0.52356396747917 0.543141505920557 0.524335397079125 0.505410836266676 0.5714007113629 0.558533006265059 0.55849324380838 0.589960327799956 0.522195258918141 0.544214593332494 0.514422549840741 0.544468841486221 0.50042703634381 0.592552452851392 0.520749717766668 0.537641733184925 0.60877596299437 0.571521081711003 0.535935551703759 0.562093372325533 0.533826407875924 0.597402340916682 0.53130982250813
cg15147479 0.178866595155873 0.203604200696783 0.15414486480948 0.169874778941006 0.184829398394296 0.227800236773422 0.210388421905113 0.135644055121616 0.186323693498212 0.15408498103567 0.223862651100429 0.204247698022875 0.160044022556516 0.216074149174486 0.172877464170991 0.216155338992139 0.154601298451155 0.176020299750048 0.216140387336481 0.177847150618094 0.155414454574933 0.178478419036198 0.183009501578202 0.144686019686799 0.159535286381051 0.149147726055606 0.196526343658964 0.18114351058954 0.173209356355805 0.21643797564701 0.189419873932154 0.231236535107909 0.181249731093422 0.175554776902466 0.232462773388375 0.165961428946491 0.180966700260877 0.180308231036885 0.205808555224002 0.163702940887505 0.220617970072046 0.174324249438899 0.206507930570735 0.178290324367695 0.183309092585094 0.181303148445898 0.239336134007437 0.161434177699882 0.202533107466147 0.209016930853233 0.169171102053208 0.203275157860991 0.152992626052383 0.182240864421469 0.178599960007487 0.169883060141594 0.177080309779281 0.157052770798263 0.174615402546664 0.150199661313927 0.181471278225613 0.210737607670055 0.118498165376012 0.169976691728322 0.204510463546502 0.165936716765093 0.172093156878029 0.178048678692449 0.179578496860499 0.143790241833429 0.170218094310341 0.201561498119699 0.18382007514136 0.227519058902166 0.177181175495188 0.210505060019399 0.188156549942336 0.170813778225018 0.216375800439169 0.207037497729982 0.229359384836708 0.20845338019072 0.169348398346465 0.189876541674147 0.152221751083623 0.159698801978526 0.181865928632061 0.167114081419251 0.163750391737795 0.154317249166488 0.21206682631029 0.13891700700244 0.182675884713125 0.132386425618627 0.199647169442331
cg15173428 0.0313697919536255 0.0615273899779841 0.156200486734521 0.0590909707925154 0.0790995147383434 0.0157455600073772 0.0572441506736744 0.0972912018500361 0.0663712336615771 0.0310424841437669 0.0239459058324654 0.0308966971186886 0.0438512331842144 0.0361945111702705 0.0414731787195752 0.0420779752395971 0.095735836805629 0.0509264012002164 0.0479165336749892 0.058842578453552 0.0560430948444664 0.105055663211461 0.0439231470164947 0.0968572868758548 0.0525315867235746 0.0627716180186581 0.0695821736528986 0.0616151483151206 0.0186466466367387 0.0499698657578135 0.05733730469797 0.0254208757600693 0.116130139593768 0.0785892719044161 0.0392751483011324 0.0979896542761764 0.0354108989027304 0.0396710454409249 0.0767883200364908 0.0447089317398422 0.0578689214885085 0.0455137811317751 0.063440263791739 0.0179936734823219 0.172838965829353 0.0384314728442728 0.137987378545095 0.147100393798094 0.0706950116433327 0.0490655679192768 0.0365461155223186 0.0317896198734767 0.0110273587902 0.0781100168417262 0.0129328517884749 0.0568808658298682 0.0273362300766352 0.0469501301979309 0.0342508166288196 0.0893848057613407 0.11579356574454 0.0344515135714337 0.138909704018098 0.0248098561477733 0.109104612893183 0.0651157792673755 0.0204595493198358 0.0348422998843095 0.0283070171024888 0.0672311601386937 0.0385112950610787 0.0432526439357838 0.0455631361572934 0.017450349265438 0.0257374965659646 0.0128930413541584 0.0922276305137586 0.0920240470321408 0.0389000079307662 0.0503630907895585 0.0442252748377904 0.0389581619859617 0.071929408756688 0.0638588728146203 0.0203001132101188 0.0481936478237001 0.0257990463331366 0.048717855061178 0.041450042697026 0.0953171810896238 0.0402737329387225 0.133797776251771 0.0297562539563025 0.0334041388239383 0.128946963628077
cg15183440 0.482735065591908 0.341984293205685 0.429711898125567 0.428288575964585 0.39374127689973 0.326263923902268 0.522974607607473 0.561656955490785 0.46891687874362 0.457126581331763 0.306766608647458 0.569066469459578 0.565068313439571 0.507823123480451 0.448417661994553 0.40712109829949 0.568509850461702 0.539039836207335 0.41963144841271 0.428901937865006 0.541914779138898 0.412585323411815 0.34043609796609 0.579838913246747 0.480197230907171 0.533283829739295 0.485168864742279 0.396387117100634 0.400087281187462 0.385600676741156 0.423963237199976 0.405035946425248 0.471593150750625 0.406284277042202 0.420477393456942 0.456675786784909 0.560490243131 0.469328858205822 0.389743597853637 0.594691421268616 0.376916003999285 0.517063830559301 0.482147955978575 0.509148891138509 0.445575286885487 0.428199427116457 0.375039569184241 0.474797258372635 0.389553662362509 0.365956382650127 0.43991600147631 0.564080457571245 0.470581653644836 0.414469305596281 0.416597003398009 0.433246835606935 0.470688420737906 0.402240707096933 0.401041684718699 0.53651561175047 0.36696488157907 0.409131091537959 0.548477887675191 0.488078296428339 0.443846729595355 0.521697622714246 0.431760992560594 0.449839396361377 0.414831696145193 0.37452818992276 0.447229454274714 0.39097345268469 0.437179027253435 0.410797336312606 0.51901106590148 0.415002608607101 0.4970566575872 0.453863291896435 0.398818562640867 0.375505750187325 0.384460660374812 0.427625851304827 0.442770221650918 0.459053430014675 0.505020962882099 0.432122518072734 0.487039751389939 0.375505411906175 0.533847349869703 0.369529991448962 0.386857676061764 0.523982236715672 0.43106918285687 0.449627638623302 0.42122325705269
cg15202213 0.799413223991743 0.787894185425293 0.7426506973177 0.768797470214678 0.793956078801184 0.836636332991351 0.832062579352068 0.836277247975156 0.793053842352273 0.802163698917348 0.791934308425494 0.820796916587722 0.840591819155382 0.826481869398653 0.785504163605025 0.725275928559382 0.833332634563451 0.754566359202132 0.811979749593018 0.792454165176344 0.83849226637545 0.757280622210246 0.815386006335407 0.789807539456318 0.829786889781391 0.842951227424127 0.805001133213992 0.766086746676426 0.767716276796056 0.774052731875477 0.8245290937931 0.811857171861433 0.765070305972184 0.749530789062857 0.809891303502512 0.813773678405232 0.774048064386554 0.828541466061149 0.791724794191765 0.813393604190031 0.822779114955716 0.769911169332597 0.762459026390527 0.741270647626009 0.730533796360799 0.804729942313372 0.704558952476376 0.741772368970251 0.792327030273952 0.746808612539951 0.794330095561273 0.770351209793811 0.822810385003996 0.780321385466061 0.850422523241005 0.746857960388396 0.820310968267266 0.731183578016745 0.789324130372372 0.805042112143738 0.759065231427096 0.738414559052778 0.736585754201612 0.832093240193591 0.793460222884172 0.801002919977513 0.800480839010675 0.79020109598569 0.805771921495139 0.7540425532656 0.822593466220816 0.761957346518813 0.739319710914671 0.801603351889781 0.832080258526492 0.823156335151277 0.784344725562068 0.778434952856165 0.798257535042681 0.80803416083313 0.775898017459653 0.771201087427855 0.782305283639727 0.779557356217042 0.805117848580986 0.765629489092855 0.799532218061718 0.748194424548172 0.783953959527363 0.823080828736767 0.782208623420337 0.752676010563497 0.778524167794852 0.761741359416636 0.733064498903766
cg15615793 0.6038291216984 0.640804570073842 0.677268411821291 0.578155362127913 0.673610045425056 0.659522203372536 0.672033949424035 0.691936655770105 0.644762517260481 0.710094801471005 0.657810074441463 0.600389246153008 0.603904852423726 0.592261561161325 0.641516405404914 0.641566274393971 0.656806643916005 0.629388305190759 0.616100273557138 0.6353366744526 0.681148382235605 0.679465585932059 0.628495765041798 0.672572822365767 0.628533703129858 0.622287163478203 0.680131761385296 0.639177144225706 0.663258883266106 0.612340857665082 0.675029044675302 0.631754865245067 0.599702910360479 0.686056982714085 0.57360315148947 0.702247849849679 0.718062098601647 0.673031093569728 0.676631993758861 0.663023727244462 0.658431434585653 0.700696089507682 0.676068627337448 0.572234878058668 0.719875652980806 0.621761149332851 0.666684442004022 0.692409545689009 0.622210052404822 0.669475359386424 0.668980943061275 0.625339524382315 0.619274090431984 0.687728812493907 0.647069905281064 0.601720671567895 0.606449954611436 0.648681068850732 0.639405319539689 0.66733751001532 0.662649495561206 0.721640427474808 0.622626208481111 0.621906659784982 0.714714823250833 0.660450777933509 0.650842675955584 0.640664102345818 0.713361293730742 0.64183978415407 0.606938907518707 0.618159526300001 0.706611072481217 0.692732246643018 0.62273153371857 0.707630760091921 0.614938887803466 0.649187285874804 0.69390568834642 0.696670889497674 0.648410863351148 0.676144187985353 0.667171889974243 0.662823907136576 0.613186593955625 0.665631296256124 0.693863766987 0.666427709136103 0.664037877097156 0.726797504302352 0.669274753334427 0.616306118442564 0.682069917162882 0.662634259799834 0.613779634336354
cg15919612 0.837837789289891 0.85307201549458 0.914344558332349 0.884204490518204 0.835332883770011 0.824182835686731 0.878702008887091 0.839307380827877 0.825240111182525 0.886409817863829 0.836489974390541 0.837028530960332 0.858779881100785 0.863487990804007 0.885245119757301 0.827870528822163 0.813197130656204 0.880050034861041 0.860596919968526 0.860272917427563 0.786931667018146 0.868918819624283 0.854938812761874 0.811784589890806 0.838268527624385 0.891594709859071 0.869115664408937 0.835841384633652 0.862694094097687 0.862929875943323 0.81250935327468 0.867138306935459 0.902559986151252 0.855703075064597 0.88159233638523 0.878110566010147 0.868731680671405 0.888415138857309 0.77422667459114 0.837410804528927 0.891050297244893 0.81544782822634 0.85062789499436 0.889127865935774 0.878654231437183 0.871110969538431 0.870157374890995 0.87484381032451 0.843386324383291 0.904742175739966 0.862812092698475 0.842213261270889 0.912233050795246 0.836044655347021 0.887469022121509 0.813296331431904 0.908766794356873 0.84786676969016 0.903428800941976 0.862015156565966 0.893456694396191 0.88368100295113 0.846456178309541 0.884477641315275 0.839685996529326 0.845166362189012 0.812455014454402 0.83879832370932 0.848388048082522 0.877062447118472 0.845717831498091 0.821987444693707 0.78438527186665 0.870135513973072 0.851387913060954 0.854141283215732 0.907125841456981 0.899636883452195 0.873262202624495 0.851178031605552 0.902440321075501 0.913268843882934 0.859123485302045 0.859361751677397 0.874227341324064 0.846676571120474 0.81475926657114 0.896088120737473 0.840969819856533 0.882672955901159 0.811628254337004 0.839177010956716 0.883372439714529 0.886457095197446 0.866283666977934
